clean_sector,clean_region,year,quarter,frequency,raw_variable,value,source_file,date
Cross-Border / Trade Partner,South Asia,2022,2,quarterly,    India,41079.0,International Visitor Arrivals By Place Of Residence.csv,2022-06-30
Cross-Border / Trade Partner,South Asia,2022,2,quarterly,    Pakistan,147.0,International Visitor Arrivals By Place Of Residence.csv,2022-06-30
Cross-Border / Trade Partner,South Asia,2022,2,quarterly,    Sri Lanka,2928.0,International Visitor Arrivals By Place Of Residence.csv,2022-06-30
Cross-Border / Trade Partner,South Asia,2022,2,quarterly,    Other Markets In South Asia,522.0,International Visitor Arrivals By Place Of Residence.csv,2022-06-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,  South Asia,104616.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Bangladesh,10694.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    India,86393.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Pakistan,1199.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Sri Lanka,4430.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Other Markets In South Asia,1900.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,  South Asia,94325.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Bangladesh,10828.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    India,76249.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Pakistan,1458.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Sri Lanka,3901.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Other Markets In South Asia,1889.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,  South Asia,95003.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Bangladesh,13119.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    India,75130.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Pakistan,1405.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Sri Lanka,3058.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,3,quarterly,    Other Markets In South Asia,2291.0,International Visitor Arrivals By Place Of Residence.csv,2022-09-30
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,267.9,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,7.3,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,315.0,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,5065.9,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,1470.5,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,1695.6,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,614.0,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,265.3,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,28.6,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,Bangladesh,903.9,"Exports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,India,9730.1,"Exports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,Pakistan,508.9,"Exports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,Sri Lanka,344.7,"Exports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,1217.4,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,3.4,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,1920.8,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,1461.5,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,3261.9,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,2060.3,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,2918.5,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,40.3,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,29.7,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,Bangladesh,599.1,"Imports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,India,12913.9,"Imports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,Pakistan,283.5,"Imports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,Sri Lanka,345.7,"Imports Of Services By Major Trading Partner, Annual.csv",2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,  South Asia,91730.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Bangladesh,9857.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,74067.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Pakistan,1623.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Sri Lanka,4270.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Other Markets In South Asia,1913.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,  South Asia,91381.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Bangladesh,10481.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,73694.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Pakistan,1643.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Sri Lanka,3896.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Other Markets In South Asia,1667.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,  South Asia,101510.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Bangladesh,10975.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    India,81796.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Pakistan,1492.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Sri Lanka,4707.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2022,4,quarterly,    Other Markets In South Asia,2540.0,International Visitor Arrivals By Place Of Residence.csv,2022-12-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,  South Asia,92470.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Bangladesh,9711.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    India,75339.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Pakistan,1060.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Sri Lanka,4088.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Other Markets In South Asia,2272.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,  South Asia,76883.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Bangladesh,8006.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    India,61301.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Pakistan,1584.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Sri Lanka,3829.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Other Markets In South Asia,2163.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,  South Asia,72231.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Bangladesh,8789.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    India,56605.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Pakistan,1452.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Sri Lanka,3083.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,1,quarterly,    Other Markets In South Asia,2302.0,International Visitor Arrivals By Place Of Residence.csv,2023-03-31
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,  South Asia,133366.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Bangladesh,9685.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    India,114588.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Pakistan,1724.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Sri Lanka,4368.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Other Markets In South Asia,3001.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,  South Asia,147713.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Bangladesh,9529.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    India,130444.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Pakistan,1222.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Sri Lanka,4276.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Other Markets In South Asia,2242.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,  South Asia,114668.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Bangladesh,9824.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    India,97032.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Pakistan,684.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Sri Lanka,4897.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,2,quarterly,    Other Markets In South Asia,2231.0,International Visitor Arrivals By Place Of Residence.csv,2023-06-30
Cross-Border / Trade Partner,South Asia,2023,3,quarterly,  South Asia,100567.0,International Visitor Arrivals By Place Of Residence.csv,2023-09-30
